,second_mps,inst2_time_baseline,inst2_time_warmstart,warmstart_type,configuration,inst2_epsilon_value,inst2_result_warmstart,inst2_network_name,inst2_image_name,inst2_mps_path,inst1_epsilon_value,inst1_network_name,inst1_image_name,inst1_mps_path,inst2_result_baseline
2111,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_031.mps,74.04,0.014231,UNSAT-UNSAT,,0.031,UNSAT,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_031.mps,0.009,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_009.mps,UNSAT
2112,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_031.mps,38.441,0.014231,UNSAT-UNSAT,,0.031,UNSAT,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_031.mps,0.009,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_009.mps,UNSAT
2113,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_017.mps,,0.014288,UNSAT-UNSAT,,0.017,UNSAT,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_017.mps,0.009,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_009.mps,UNSAT
2114,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_013.mps,,0.014505,UNSAT-UNSAT,,0.013,UNSAT,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_013.mps,0.009,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_009.mps,UNSAT
2115,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_025.mps,,0.01411,UNSAT-UNSAT,,0.025,UNSAT,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_025.mps,0.007,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_007.mps,UNSAT
2116,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_025.mps,,0.01411,UNSAT-UNSAT,,0.025,UNSAT,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_025.mps,0.007,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_007.mps,UNSAT
2117,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_023.mps,0.568,0.020639,UNSAT-UNSAT,,0.023,UNSAT,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_023.mps,0.007,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_007.mps,UNSAT
2118,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_023.mps,0.362,0.020639,UNSAT-UNSAT,,0.023,UNSAT,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_023.mps,0.007,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_007.mps,UNSAT
2119,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_027.mps,7.334,0.013971,UNSAT-UNSAT,,0.027,UNSAT,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_027.mps,0.007,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_007.mps,UNSAT
2120,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_027.mps,3.845,0.013971,UNSAT-UNSAT,,0.027,UNSAT,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_027.mps,0.007,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_007.mps,UNSAT
2121,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_011.mps,,,UNSAT-UNSAT,,0.011,ERR,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_011.mps,0.001,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_001.mps,UNSAT
2122,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_013.mps,,,UNSAT-UNSAT,,0.013,ERR,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_013.mps,0.001,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_001.mps,UNSAT
2123,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_029.mps,39.5,0.014259,UNSAT-UNSAT,,0.029,UNSAT,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_029.mps,0.011,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_011.mps,UNSAT
2124,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_029.mps,19.468,0.014259,UNSAT-UNSAT,,0.029,UNSAT,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_029.mps,0.011,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_011.mps,UNSAT
2125,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_025.mps,,0.013498,UNSAT-UNSAT,,0.025,UNSAT,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_025.mps,0.011,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_011.mps,UNSAT
2126,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_025.mps,,0.013498,UNSAT-UNSAT,,0.025,UNSAT,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_025.mps,0.011,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_011.mps,UNSAT
2127,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_017.mps,,0.010991,UNSAT-UNSAT,,0.017,UNSAT,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_017.mps,0.015,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_015.mps,UNSAT
2128,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_035.mps,937.845,0.013378,UNSAT-UNSAT,,0.035,UNSAT,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_035.mps,0.009,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_009.mps,UNSAT
2129,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_035.mps,1678.364,0.013378,UNSAT-UNSAT,,0.035,UNSAT,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_035.mps,0.009,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_009.mps,UNSAT
2130,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_035.mps,937.845,0.012838,UNSAT-UNSAT,,0.035,UNSAT,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_035.mps,0.013,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_013.mps,UNSAT
2131,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_035.mps,1678.364,0.012838,UNSAT-UNSAT,,0.035,UNSAT,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_035.mps,0.013,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_013.mps,UNSAT
2132,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_019.mps,,0.013975,UNSAT-UNSAT,,0.019,UNSAT,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_019.mps,0.013,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_013.mps,UNSAT
2133,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_015.mps,,0.013806,UNSAT-UNSAT,,0.015,UNSAT,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_015.mps,0.013,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_013.mps,UNSAT
2134,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_031.mps,74.04,0.013874,UNSAT-UNSAT,,0.031,UNSAT,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_031.mps,0.011,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_011.mps,UNSAT
2135,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_031.mps,38.441,0.013874,UNSAT-UNSAT,,0.031,UNSAT,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_031.mps,0.011,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_011.mps,UNSAT
2136,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_019.mps,,0.01222,UNSAT-UNSAT,,0.019,UNSAT,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_019.mps,0.015,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_015.mps,UNSAT
2137,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_017.mps,,0.013529,UNSAT-UNSAT,,0.017,UNSAT,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_017.mps,0.013,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_013.mps,UNSAT
2138,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_033.mps,349.105,0.013612,UNSAT-UNSAT,,0.033,UNSAT,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_033.mps,0.013,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_013.mps,UNSAT
2139,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_033.mps,805.345,0.013612,UNSAT-UNSAT,,0.033,UNSAT,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_033.mps,0.013,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_013.mps,UNSAT
2140,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_027.mps,7.334,0.012959,UNSAT-UNSAT,,0.027,UNSAT,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_027.mps,0.015,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_015.mps,UNSAT
2141,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_027.mps,3.845,0.012959,UNSAT-UNSAT,,0.027,UNSAT,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_027.mps,0.015,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_015.mps,UNSAT
2142,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_023.mps,0.568,0.013647,UNSAT-UNSAT,,0.023,UNSAT,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_023.mps,0.011,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_011.mps,UNSAT
2143,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_023.mps,0.362,0.013647,UNSAT-UNSAT,,0.023,UNSAT,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_023.mps,0.011,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_011.mps,UNSAT
2144,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_021.mps,,0.012864,UNSAT-UNSAT,,0.021,UNSAT,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_021.mps,0.015,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_015.mps,UNSAT
2145,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_021.mps,,0.012864,UNSAT-UNSAT,,0.021,UNSAT,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_021.mps,0.015,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_015.mps,UNSAT
2146,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_021.mps,,0.012864,UNSAT-UNSAT,,0.021,UNSAT,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_021.mps,0.015,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_015.mps,UNSAT
2147,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_023.mps,0.568,0.012803,UNSAT-UNSAT,,0.023,UNSAT,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_023.mps,0.015,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_015.mps,UNSAT
2148,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_023.mps,0.362,0.012803,UNSAT-UNSAT,,0.023,UNSAT,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_023.mps,0.015,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_015.mps,UNSAT
2149,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_027.mps,7.334,0.014014,UNSAT-UNSAT,,0.027,UNSAT,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_027.mps,0.011,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_011.mps,UNSAT
2150,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_027.mps,3.845,0.014014,UNSAT-UNSAT,,0.027,UNSAT,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_027.mps,0.011,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_011.mps,UNSAT
2151,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_035.mps,937.845,0.014074,UNSAT-UNSAT,,0.035,UNSAT,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_035.mps,0.011,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_011.mps,UNSAT
2152,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_035.mps,1678.364,0.014074,UNSAT-UNSAT,,0.035,UNSAT,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_035.mps,0.011,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_011.mps,UNSAT
2153,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_029.mps,39.5,0.013918,UNSAT-UNSAT,,0.029,UNSAT,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_029.mps,0.013,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_013.mps,UNSAT
2154,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_029.mps,19.468,0.013918,UNSAT-UNSAT,,0.029,UNSAT,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_029.mps,0.013,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_013.mps,UNSAT
2155,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_023.mps,0.568,0.013832,UNSAT-UNSAT,,0.023,UNSAT,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_023.mps,0.013,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_013.mps,UNSAT
2156,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_023.mps,0.362,0.013832,UNSAT-UNSAT,,0.023,UNSAT,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_023.mps,0.013,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_013.mps,UNSAT
2157,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_021.mps,,0.013799,UNSAT-UNSAT,,0.021,UNSAT,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_021.mps,0.013,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_013.mps,UNSAT
2158,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_021.mps,,0.013799,UNSAT-UNSAT,,0.021,UNSAT,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_021.mps,0.013,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_013.mps,UNSAT
2159,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_021.mps,,0.013799,UNSAT-UNSAT,,0.021,UNSAT,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_021.mps,0.013,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_013.mps,UNSAT
2160,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_027.mps,7.334,0.013895,UNSAT-UNSAT,,0.027,UNSAT,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_027.mps,0.013,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_013.mps,UNSAT
2161,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_027.mps,3.845,0.013895,UNSAT-UNSAT,,0.027,UNSAT,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_027.mps,0.013,mnist-net,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net/image_4/mnist-net_4_0_013.mps,UNSAT
