Unnamed: 0,epsilon_value,result,time,verifier,obtained_labels,network_name,image_name,mps_path
27,0.037,UNSAT,279.8,Symphony,,mnist-net_256x4,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_9/mnist-net_256x4_9_0_037.mps
28,0.039,UNSAT,2008.071,Symphony,,mnist-net_256x4,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_9/mnist-net_256x4_9_0_039.mps
29,0.041,TIMEOUT,3600.057142019272,Symphony,,mnist-net_256x4,image_9,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_9/mnist-net_256x4_9_0_041.mps
0,0.181,TIMEOUT,3600.0921683311462,Symphony,,mnist-net_256x4,image_2,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_2/mnist-net_256x4_2_0_181.mps
1,0.201,TIMEOUT,3600.0887067317963,Symphony,,mnist-net_256x4,image_2,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_2/mnist-net_256x4_2_0_201.mps
2,0.161,TIMEOUT,3600.064328193665,Symphony,,mnist-net_256x4,image_2,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_2/mnist-net_256x4_2_0_161.mps
3,0.221,TIMEOUT,3600.0489122867584,Symphony,,mnist-net_256x4,image_2,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_2/mnist-net_256x4_2_0_221.mps
4,0.141,TIMEOUT,3600.0836882591248,Symphony,,mnist-net_256x4,image_2,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_2/mnist-net_256x4_2_0_141.mps
5,0.241,TIMEOUT,3600.0599155426025,Symphony,,mnist-net_256x4,image_2,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_2/mnist-net_256x4_2_0_241.mps
6,0.121,TIMEOUT,3600.0662274360657,Symphony,,mnist-net_256x4,image_2,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_2/mnist-net_256x4_2_0_121.mps
7,0.261,TIMEOUT,3600.0627393722534,Symphony,,mnist-net_256x4,image_2,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_2/mnist-net_256x4_2_0_261.mps
8,0.101,TIMEOUT,3600.084091424942,Symphony,,mnist-net_256x4,image_2,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_2/mnist-net_256x4_2_0_101.mps
9,0.281,TIMEOUT,3600.0546746253967,Symphony,,mnist-net_256x4,image_2,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_2/mnist-net_256x4_2_0_281.mps
10,0.081,TIMEOUT,3600.0864493846893,Symphony,,mnist-net_256x4,image_2,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_2/mnist-net_256x4_2_0_081.mps
11,0.301,TIMEOUT,3600.050266265869,Symphony,,mnist-net_256x4,image_2,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_2/mnist-net_256x4_2_0_301.mps
12,0.061,TIMEOUT,3600.072015285492,Symphony,,mnist-net_256x4,image_2,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_2/mnist-net_256x4_2_0_061.mps
13,0.321,TIMEOUT,3600.049688577652,Symphony,,mnist-net_256x4,image_2,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_2/mnist-net_256x4_2_0_321.mps
14,0.041,TIMEOUT,3600.0650074481964,Symphony,,mnist-net_256x4,image_2,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_2/mnist-net_256x4_2_0_041.mps
15,0.341,TIMEOUT,3600.0647299289703,Symphony,,mnist-net_256x4,image_2,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_2/mnist-net_256x4_2_0_341.mps
17,0.361,TIMEOUT,3600.047952651977,Symphony,,mnist-net_256x4,image_2,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_2/mnist-net_256x4_2_0_361.mps
18,0.381,TIMEOUT,3600.0457298755646,Symphony,,mnist-net_256x4,image_2,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_2/mnist-net_256x4_2_0_381.mps
19,0.021,UNSAT,1797.952,Symphony,,mnist-net_256x4,image_2,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_2/mnist-net_256x4_2_0_021.mps
20,0.023,TIMEOUT,3600.0389869213104,Symphony,,mnist-net_256x4,image_2,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_2/mnist-net_256x4_2_0_023.mps
21,0.139,TIMEOUT,3600.063736438751,Symphony,,mnist-net_256x4,image_2,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_2/mnist-net_256x4_2_0_139.mps
0,0.181,TIMEOUT,3600.071422100067,Symphony,,mnist-net_256x4,image_1,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_1/mnist-net_256x4_1_0_181.mps
1,0.201,TIMEOUT,3600.090974330902,Symphony,,mnist-net_256x4,image_1,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_1/mnist-net_256x4_1_0_201.mps
2,0.161,TIMEOUT,3600.06613779068,Symphony,,mnist-net_256x4,image_1,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_1/mnist-net_256x4_1_0_161.mps
3,0.221,TIMEOUT,3600.093273639679,Symphony,,mnist-net_256x4,image_1,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_1/mnist-net_256x4_1_0_221.mps
4,0.141,TIMEOUT,3600.096156358719,Symphony,,mnist-net_256x4,image_1,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_1/mnist-net_256x4_1_0_141.mps
5,0.241,TIMEOUT,3600.082854747772,Symphony,,mnist-net_256x4,image_1,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_1/mnist-net_256x4_1_0_241.mps
6,0.121,TIMEOUT,3600.074575662613,Symphony,,mnist-net_256x4,image_1,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_1/mnist-net_256x4_1_0_121.mps
7,0.261,TIMEOUT,3600.087608575821,Symphony,,mnist-net_256x4,image_1,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_1/mnist-net_256x4_1_0_261.mps
8,0.101,TIMEOUT,3600.0776121616364,Symphony,,mnist-net_256x4,image_1,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_1/mnist-net_256x4_1_0_101.mps
9,0.281,TIMEOUT,3600.074706077576,Symphony,,mnist-net_256x4,image_1,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_1/mnist-net_256x4_1_0_281.mps
10,0.081,TIMEOUT,3600.066902399063,Symphony,,mnist-net_256x4,image_1,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_1/mnist-net_256x4_1_0_081.mps
11,0.301,TIMEOUT,3600.07039475441,Symphony,,mnist-net_256x4,image_1,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_1/mnist-net_256x4_1_0_301.mps
12,0.061,TIMEOUT,3600.059402704239,Symphony,,mnist-net_256x4,image_1,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_1/mnist-net_256x4_1_0_061.mps
13,0.321,TIMEOUT,3600.073523044586,Symphony,,mnist-net_256x4,image_1,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_1/mnist-net_256x4_1_0_321.mps
14,0.041,UNSAT,1.055,Symphony,,mnist-net_256x4,image_1,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_1/mnist-net_256x4_1_0_041.mps
15,0.361,TIMEOUT,3600.061455488205,Symphony,,mnist-net_256x4,image_1,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_1/mnist-net_256x4_1_0_361.mps
16,0.341,TIMEOUT,3600.067898988724,Symphony,,mnist-net_256x4,image_1,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_1/mnist-net_256x4_1_0_341.mps
17,0.381,TIMEOUT,3600.060323238373,Symphony,,mnist-net_256x4,image_1,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_1/mnist-net_256x4_1_0_381.mps
19,0.043,UNSAT,163.362,Symphony,,mnist-net_256x4,image_1,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_1/mnist-net_256x4_1_0_043.mps
20,0.045,UNSAT,311.733,Symphony,,mnist-net_256x4,image_1,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_1/mnist-net_256x4_1_0_045.mps
21,0.047,TIMEOUT,3600.0600938797,Symphony,,mnist-net_256x4,image_1,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_1/mnist-net_256x4_1_0_047.mps
22,0.139,TIMEOUT,3600.062365055084,Symphony,,mnist-net_256x4,image_1,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_1/mnist-net_256x4_1_0_139.mps
0,0.181,TIMEOUT,3600.0712718963623,Symphony,,mnist-net_256x4,image_5,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_5/mnist-net_256x4_5_0_181.mps
1,0.201,TIMEOUT,3600.0810334682465,Symphony,,mnist-net_256x4,image_5,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_5/mnist-net_256x4_5_0_201.mps
2,0.161,TIMEOUT,3600.0747106075287,Symphony,,mnist-net_256x4,image_5,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_5/mnist-net_256x4_5_0_161.mps
3,0.221,TIMEOUT,3600.070650577545,Symphony,,mnist-net_256x4,image_5,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_5/mnist-net_256x4_5_0_221.mps
4,0.141,TIMEOUT,3600.081746816635,Symphony,,mnist-net_256x4,image_5,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_5/mnist-net_256x4_5_0_141.mps
5,0.241,TIMEOUT,3600.0627048015594,Symphony,,mnist-net_256x4,image_5,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_5/mnist-net_256x4_5_0_241.mps
6,0.121,TIMEOUT,3600.089241743088,Symphony,,mnist-net_256x4,image_5,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_5/mnist-net_256x4_5_0_121.mps
7,0.261,TIMEOUT,3600.063232421875,Symphony,,mnist-net_256x4,image_5,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_5/mnist-net_256x4_5_0_261.mps
8,0.101,TIMEOUT,3600.074061870575,Symphony,,mnist-net_256x4,image_5,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_5/mnist-net_256x4_5_0_101.mps
9,0.281,TIMEOUT,3600.0537326335907,Symphony,,mnist-net_256x4,image_5,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_5/mnist-net_256x4_5_0_281.mps
10,0.081,TIMEOUT,3600.0738282203674,Symphony,,mnist-net_256x4,image_5,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_5/mnist-net_256x4_5_0_081.mps
11,0.301,TIMEOUT,3600.044432640076,Symphony,,mnist-net_256x4,image_5,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_5/mnist-net_256x4_5_0_301.mps
12,0.061,TIMEOUT,3600.066346168518,Symphony,,mnist-net_256x4,image_5,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_5/mnist-net_256x4_5_0_061.mps
13,0.321,TIMEOUT,3600.064022302628,Symphony,,mnist-net_256x4,image_5,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_5/mnist-net_256x4_5_0_321.mps
14,0.041,TIMEOUT,3600.078093290329,Symphony,,mnist-net_256x4,image_5,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_5/mnist-net_256x4_5_0_041.mps
15,0.341,TIMEOUT,3600.056153774261,Symphony,,mnist-net_256x4,image_5,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_5/mnist-net_256x4_5_0_341.mps
16,0.021,UNSAT,,Symphony,,mnist-net_256x4,image_5,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_5/mnist-net_256x4_5_0_021.mps
17,0.361,TIMEOUT,3600.05112695694,Symphony,,mnist-net_256x4,image_5,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_5/mnist-net_256x4_5_0_361.mps
18,0.381,TIMEOUT,3600.046362876892,Symphony,,mnist-net_256x4,image_5,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_5/mnist-net_256x4_5_0_381.mps
20,0.023,UNSAT,0.988,Symphony,,mnist-net_256x4,image_5,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_5/mnist-net_256x4_5_0_023.mps
21,0.025,UNSAT,237.155,Symphony,,mnist-net_256x4,image_5,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_5/mnist-net_256x4_5_0_025.mps
22,0.027,UNSAT,919.674,Symphony,,mnist-net_256x4,image_5,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_5/mnist-net_256x4_5_0_027.mps
23,0.029,TIMEOUT,3600.043866634369,Symphony,,mnist-net_256x4,image_5,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_5/mnist-net_256x4_5_0_029.mps
0,0.181,TIMEOUT,3600.0778665542603,Symphony,,mnist-net_256x4,image_0,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_0/mnist-net_256x4_0_0_181.mps
1,0.201,TIMEOUT,3600.0868525505066,Symphony,,mnist-net_256x4,image_0,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_0/mnist-net_256x4_0_0_201.mps
2,0.161,TIMEOUT,3600.052739143372,Symphony,,mnist-net_256x4,image_0,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_0/mnist-net_256x4_0_0_161.mps
3,0.221,TIMEOUT,3600.0864622592926,Symphony,,mnist-net_256x4,image_0,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_0/mnist-net_256x4_0_0_221.mps
4,0.141,TIMEOUT,3600.106132507324,Symphony,,mnist-net_256x4,image_0,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_0/mnist-net_256x4_0_0_141.mps
5,0.241,TIMEOUT,3600.0818111896515,Symphony,,mnist-net_256x4,image_0,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_0/mnist-net_256x4_0_0_241.mps
6,0.121,TIMEOUT,3600.101791381836,Symphony,,mnist-net_256x4,image_0,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_0/mnist-net_256x4_0_0_121.mps
7,0.261,TIMEOUT,3600.085798978805,Symphony,,mnist-net_256x4,image_0,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_0/mnist-net_256x4_0_0_261.mps
8,0.101,TIMEOUT,3600.063086271286,Symphony,,mnist-net_256x4,image_0,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_0/mnist-net_256x4_0_0_101.mps
9,0.281,TIMEOUT,3600.060488224029,Symphony,,mnist-net_256x4,image_0,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_0/mnist-net_256x4_0_0_281.mps
10,0.081,TIMEOUT,3600.0769367218018,Symphony,,mnist-net_256x4,image_0,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_0/mnist-net_256x4_0_0_081.mps
11,0.301,TIMEOUT,3600.0683846473694,Symphony,,mnist-net_256x4,image_0,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_0/mnist-net_256x4_0_0_301.mps
12,0.061,TIMEOUT,3600.0673224925995,Symphony,,mnist-net_256x4,image_0,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_0/mnist-net_256x4_0_0_061.mps
13,0.321,TIMEOUT,3600.057926416397,Symphony,,mnist-net_256x4,image_0,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_0/mnist-net_256x4_0_0_321.mps
14,0.041,TIMEOUT,3600.0766937732697,Symphony,,mnist-net_256x4,image_0,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_0/mnist-net_256x4_0_0_041.mps
15,0.341,TIMEOUT,3600.064930677414,Symphony,,mnist-net_256x4,image_0,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_0/mnist-net_256x4_0_0_341.mps
16,0.021,UNSAT,,Symphony,,mnist-net_256x4,image_0,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_0/mnist-net_256x4_0_0_021.mps
17,0.361,TIMEOUT,3600.0477492809296,Symphony,,mnist-net_256x4,image_0,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_0/mnist-net_256x4_0_0_361.mps
18,0.381,TIMEOUT,3600.045906305313,Symphony,,mnist-net_256x4,image_0,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_0/mnist-net_256x4_0_0_381.mps
20,0.023,UNSAT,,Symphony,,mnist-net_256x4,image_0,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_0/mnist-net_256x4_0_0_023.mps
21,0.025,UNSAT,,Symphony,,mnist-net_256x4,image_0,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_0/mnist-net_256x4_0_0_025.mps
22,0.027,UNSAT,,Symphony,,mnist-net_256x4,image_0,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_0/mnist-net_256x4_0_0_027.mps
23,0.029,UNSAT,,Symphony,,mnist-net_256x4,image_0,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_0/mnist-net_256x4_0_0_029.mps
24,0.031,UNSAT,0.893,Symphony,,mnist-net_256x4,image_0,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_0/mnist-net_256x4_0_0_031.mps
25,0.033,UNSAT,204.147,Symphony,,mnist-net_256x4,image_0,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_0/mnist-net_256x4_0_0_033.mps
26,0.035,UNSAT,266.413,Symphony,,mnist-net_256x4,image_0,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_0/mnist-net_256x4_0_0_035.mps
27,0.037,TIMEOUT,3600.0547711849213,Symphony,,mnist-net_256x4,image_0,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_0/mnist-net_256x4_0_0_037.mps
0,0.181,TIMEOUT,3600.087451696396,Symphony,,mnist-net_256x4,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_4/mnist-net_256x4_4_0_181.mps
1,0.201,TIMEOUT,3600.062931537628,Symphony,,mnist-net_256x4,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_4/mnist-net_256x4_4_0_201.mps
2,0.161,TIMEOUT,3600.0631098747253,Symphony,,mnist-net_256x4,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_4/mnist-net_256x4_4_0_161.mps
3,0.221,TIMEOUT,3600.0471336841583,Symphony,,mnist-net_256x4,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_4/mnist-net_256x4_4_0_221.mps
4,0.141,TIMEOUT,3600.07731294632,Symphony,,mnist-net_256x4,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_4/mnist-net_256x4_4_0_141.mps
5,0.241,TIMEOUT,3600.050891637802,Symphony,,mnist-net_256x4,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_4/mnist-net_256x4_4_0_241.mps
6,0.121,TIMEOUT,3600.0795605182648,Symphony,,mnist-net_256x4,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_4/mnist-net_256x4_4_0_121.mps
7,0.261,TIMEOUT,3600.0447607040405,Symphony,,mnist-net_256x4,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_4/mnist-net_256x4_4_0_261.mps
8,0.101,TIMEOUT,3600.078105688095,Symphony,,mnist-net_256x4,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_4/mnist-net_256x4_4_0_101.mps
9,0.281,TIMEOUT,3600.053257226944,Symphony,,mnist-net_256x4,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_4/mnist-net_256x4_4_0_281.mps
10,0.081,TIMEOUT,3600.092478752136,Symphony,,mnist-net_256x4,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_4/mnist-net_256x4_4_0_081.mps
11,0.301,TIMEOUT,3600.048505306244,Symphony,,mnist-net_256x4,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_4/mnist-net_256x4_4_0_301.mps
12,0.061,TIMEOUT,3600.049078464508,Symphony,,mnist-net_256x4,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_4/mnist-net_256x4_4_0_061.mps
13,0.321,TIMEOUT,3600.0487117767334,Symphony,,mnist-net_256x4,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_4/mnist-net_256x4_4_0_321.mps
14,0.041,TIMEOUT,3600.0626797676086,Symphony,,mnist-net_256x4,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_4/mnist-net_256x4_4_0_041.mps
15,0.341,TIMEOUT,3600.0547688007355,Symphony,,mnist-net_256x4,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_4/mnist-net_256x4_4_0_341.mps
16,0.021,UNSAT,,Symphony,,mnist-net_256x4,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_4/mnist-net_256x4_4_0_021.mps
17,0.361,TIMEOUT,3600.044495344162,Symphony,,mnist-net_256x4,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_4/mnist-net_256x4_4_0_361.mps
18,0.381,TIMEOUT,3600.0532343387604,Symphony,,mnist-net_256x4,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_4/mnist-net_256x4_4_0_381.mps
20,0.023,UNSAT,,Symphony,,mnist-net_256x4,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_4/mnist-net_256x4_4_0_023.mps
21,0.025,UNSAT,,Symphony,,mnist-net_256x4,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_4/mnist-net_256x4_4_0_025.mps
22,0.027,UNSAT,,Symphony,,mnist-net_256x4,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_4/mnist-net_256x4_4_0_027.mps
23,0.029,UNSAT,,Symphony,,mnist-net_256x4,image_4,/home/annelot/WARMSTART_PROJECT/baseline_symphony_21-01-2026+15_00/tmp/mnist-net_256x4/image_4/mnist-net_256x4_4_0_029.mps
